UE100 Posicion: (-139.128,-149.196)
UE101 Posicion: (41911.9,37737.6)
UE102 Posicion: (11890.9,21451.8)
UE103 Posicion: (-35340.5,-42117.1)
UE104 Posicion: (-2101.01,6466.23)
UE105 Posicion: (-22370.5,33165.6)
UE106 Posicion: (-36591.9,15532.3)
UE107 Posicion: (2455.13,46846.7)
UE108 Posicion: (-16687.7,-16687.7)
UE109 Posicion: (-4619,-12032.9)
UE110 Posicion: (5746.71,2439.33)
UE111 Posicion: (-2522.8,48137.9)
UE112 Posicion: (-40280.8,-30353.7)
UE113 Posicion: (-18888.9,5774.93)
UE114 Posicion: (42285.5,10543)
UE115 Posicion: (38010.8,-16923.5)
UE116 Posicion: (1412.7,26956)
UE117 Posicion: (1935.46,-55424.2)
UE118 Posicion: (4195.79,-29854.6)
UE119 Posicion: (6406.23,-2459.12)
UE120 Posicion: (18729,32439.6)
UE121 Posicion: (-12417,4034.53)
UE122 Posicion: (1644.24,31373.9)
UE123 Posicion: (-3484.22,182.6)
UE124 Posicion: (-4263.35,74.4171)
UE125 Posicion: (-46258,0.000166057)
UE126 Posicion: (-5454.61,4261.61)
UE127 Posicion: (-13920.3,25113)
UE128 Posicion: (1104.61,-468.877)
UE129 Posicion: (-15439.5,17147.3)
UE130 Posicion: (-26268.5,40449.9)
UE131 Posicion: (-9983.63,40042.2)
UE132 Posicion: (19030.4,-664.556)
UE133 Posicion: (-4043.67,19024)
UE134 Posicion: (34174.4,20534.1)
UE135 Posicion: (10362.3,11112.2)
UE136 Posicion: (-24616.2,7998.29)
UE137 Posicion: (-10890,3.90929e-05)
UE138 Posicion: (-714.749,4512.75)
UE139 Posicion: (16851.8,-23194.5)
UE140 Posicion: (-30085.9,6394.95)
UE141 Posicion: (31807.1,-3905.43)
UE142 Posicion: (449.277,-25739.1)
UE143 Posicion: (6534.18,9331.78)
UE144 Posicion: (-1455.08,1264.88)
UE145 Posicion: (-279.169,727.259)
UE146 Posicion: (12047.3,9755.72)
UE147 Posicion: (-14632.7,-10631.3)
UE148 Posicion: (28755.7,-12802.8)
UE149 Posicion: (-36238.4,-3808.81)
UE150 Posicion: (1402.96,-40175.5)
UE151 Posicion: (-4626.46,-1963.81)
UE152 Posicion: (40451.4,-39063.4)
UE153 Posicion: (-38196.7,-10952.7)
UE154 Posicion: (-3907.01,5377.54)
UE155 Posicion: (12203.2,57411.4)
UE156 Posicion: (58381.7,12409.4)
UE157 Posicion: (27280.4,-5302.77)
UE158 Posicion: (25353.8,36209)
UE159 Posicion: (21007.4,19589.7)
IMSI 8 measured RSRP dbm:-150.706dbm
IMSI 8 NRSRP reported value:6
IMSI 8 CE level is: 1
IMSI 38 measured RSRP dbm:-131.105dbm
IMSI 38 NRSRP reported value:25
IMSI 38 CE level is: 0
IMSI 47 measured RSRP dbm:-146.699dbm
IMSI 47 NRSRP reported value:10
IMSI 47 CE level is: 1
IMSI 68 measured RSRP dbm:-115.634dbm
IMSI 68 NRSRP reported value:41
IMSI 68 CE level is: 0
IMSI 87 measured RSRP dbm:-153.656dbm
IMSI 87 NRSRP reported value:3
IMSI 87 CE level is: 1
IMSI 89 measured RSRP dbm:-154.367dbm
IMSI 89 NRSRP reported value:2
IMSI 89 CE level is: 2
IMSI 98 measured RSRP dbm:-129.519dbm
IMSI 98 NRSRP reported value:27
IMSI 98 CE level is: 0
IMSI 101 measured RSRP dbm:-108.938dbm
IMSI 101 NRSRP reported value:48
IMSI 101 CE level is: 0
IMSI 110 measured RSRP dbm:-144.95dbm
IMSI 110 NRSRP reported value:12
IMSI 110 CE level is: 1
IMSI 116 measured RSRP dbm:-155.129dbm
IMSI 116 NRSRP reported value:1
IMSI 116 CE level is: 2
IMSI 129 measured RSRP dbm:-124.329dbm
IMSI 129 NRSRP reported value:32
IMSI 129 CE level is: 0
IMSI 145 measured RSRP dbm:-128.448dbm
IMSI 145 NRSRP reported value:28
IMSI 145 CE level is: 0
IMSI 146 measured RSRP dbm:-120.576dbm
IMSI 146 NRSRP reported value:36
IMSI 146 CE level is: 0
IMSI 150 measured RSRP dbm:-153.977dbm
IMSI 150 NRSRP reported value:3
IMSI 150 CE level is: 1
[RecvRaResponse] Tiempo actual: 305 ms
IMSI 68 got RAR for RAPID 73, setting T-C-RNTI = 18
IMSI 68 Tiempo total: 16 ms Tiempo actual: 305 ms
[RecvRaResponse] Tiempo actual: 305 ms
IMSI 101 got RAR for RAPID 67, setting T-C-RNTI = 17
IMSI 101 Tiempo total: 16 ms Tiempo actual: 305 ms
[RecvRaResponse] Tiempo actual: 305 ms
IMSI 129 got RAR for RAPID 60, setting T-C-RNTI = 16
IMSI 129 Tiempo total: 16 ms Tiempo actual: 305 ms
[RecvRaResponse] Tiempo actual: 305 ms
IMSI 145 got RAR for RAPID 59, setting T-C-RNTI = 15
IMSI 145 Tiempo total: 16 ms Tiempo actual: 305 ms
[RecvRaResponse] Tiempo actual: 305 ms
IMSI 146 got RAR for RAPID 86, setting T-C-RNTI = 19
IMSI 146 Tiempo total: 16 ms Tiempo actual: 305 ms
[RecvRaResponse] Tiempo actual: 305 ms
IMSI 98 got RAR for RAPID 42, setting T-C-RNTI = 13
IMSI 98 Tiempo total: 16 ms Tiempo actual: 305 ms
at 0.303214s /NodeList/72/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 68: connected to CellId 1 with RNTI 18
at 0.303214s /NodeList/105/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 101: connected to CellId 1 with RNTI 17
at 0.303214s /NodeList/133/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 129: connected to CellId 1 with RNTI 16
at 0.303214s /NodeList/149/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 145: connected to CellId 1 with RNTI 15
at 0.303214s /NodeList/150/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 146: connected to CellId 1 with RNTI 19
at 0.303214s /NodeList/102/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 98: connected to CellId 1 with RNTI 13
IMSI 12 measured RSRP dbm:-140.962dbm
IMSI 12 NRSRP reported value:16
IMSI 12 CE level is: 0
IMSI 21 measured RSRP dbm:-144.183dbm
IMSI 21 NRSRP reported value:12
IMSI 21 CE level is: 1
IMSI 27 measured RSRP dbm:-155.616dbm
IMSI 27 NRSRP reported value:1
IMSI 27 CE level is: 2
IMSI 29 measured RSRP dbm:-134.187dbm
IMSI 29 NRSRP reported value:22
IMSI 29 CE level is: 0
IMSI 46 measured RSRP dbm:-153.533dbm
IMSI 46 NRSRP reported value:3
IMSI 46 CE level is: 1
IMSI 48 measured RSRP dbm:-155.956dbm
IMSI 48 NRSRP reported value:1
IMSI 48 CE level is: 2
IMSI 57 measured RSRP dbm:-154.95dbm
IMSI 57 NRSRP reported value:2
IMSI 57 CE level is: 2
IMSI 76 measured RSRP dbm:-145.285dbm
IMSI 76 NRSRP reported value:11
IMSI 76 CE level is: 1
IMSI 82 measured RSRP dbm:-149.688dbm
IMSI 82 NRSRP reported value:7
IMSI 82 CE level is: 1
IMSI 94 measured RSRP dbm:-155.008dbm
IMSI 94 NRSRP reported value:1
IMSI 94 CE level is: 2
IMSI 106 measured RSRP dbm:-154.788dbm
IMSI 106 NRSRP reported value:2
IMSI 106 CE level is: 2
IMSI 107 measured RSRP dbm:-154.733dbm
IMSI 107 NRSRP reported value:2
IMSI 107 CE level is: 2
IMSI 135 measured RSRP dbm:-154.758dbm
IMSI 135 NRSRP reported value:2
IMSI 135 CE level is: 2
IMSI 136 measured RSRP dbm:-146.379dbm
IMSI 136 NRSRP reported value:10
IMSI 136 CE level is: 1
IMSI 139 measured RSRP dbm:-135.942dbm
IMSI 139 NRSRP reported value:21
IMSI 139 CE level is: 0
IMSI 154 measured RSRP dbm:-154.729dbm
IMSI 154 NRSRP reported value:2
IMSI 154 CE level is: 2
IMSI 159 measured RSRP dbm:-155.655dbm
IMSI 159 NRSRP reported value:1
IMSI 159 CE level is: 2
[RecvRaResponse] Tiempo actual: 385 ms
IMSI 38 got RAR for RAPID 52, setting T-C-RNTI = 74
IMSI 38 Tiempo total: 96 ms Tiempo actual: 385 ms
[RecvRaResponse] Tiempo actual: 385 ms
IMSI 12 got RAR for RAPID 15, setting T-C-RNTI = 73
IMSI 12 Tiempo total: 16 ms Tiempo actual: 385 ms
at 0.383214s /NodeList/42/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 38: connected to CellId 1 with RNTI 74
at 0.383214s /NodeList/16/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 12: connected to CellId 1 with RNTI 73
[RecvRaResponse] Tiempo actual: 402 ms
IMSI 110 got RAR for RAPID 177, setting T-C-RNTI = 105
IMSI 110 Tiempo total: 49 ms Tiempo actual: 402 ms
at 0.400214s /NodeList/114/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 110: connected to CellId 1 with RNTI 105
IMSI 3 measured RSRP dbm:-155.898dbm
IMSI 3 NRSRP reported value:1
IMSI 3 CE level is: 2
IMSI 4 measured RSRP dbm:-138.374dbm
IMSI 4 NRSRP reported value:18
IMSI 4 CE level is: 0
IMSI 7 measured RSRP dbm:-155.675dbm
IMSI 7 NRSRP reported value:1
IMSI 7 CE level is: 2
IMSI 15 measured RSRP dbm:-151.653dbm
IMSI 15 NRSRP reported value:5
IMSI 15 CE level is: 1
IMSI 32 measured RSRP dbm:-152.586dbm
IMSI 32 NRSRP reported value:4
IMSI 32 CE level is: 1
IMSI 50 measured RSRP dbm:-136.305dbm
IMSI 50 NRSRP reported value:20
IMSI 50 CE level is: 0
IMSI 53 measured RSRP dbm:-142.657dbm
IMSI 53 NRSRP reported value:14
IMSI 53 CE level is: 0
IMSI 60 measured RSRP dbm:-152.383dbm
IMSI 60 NRSRP reported value:4
IMSI 60 CE level is: 1
IMSI 65 measured RSRP dbm:-150.894dbm
IMSI 65 NRSRP reported value:6
IMSI 65 CE level is: 1
IMSI 73 measured RSRP dbm:-141.008dbm
IMSI 73 NRSRP reported value:15
IMSI 73 CE level is: 0
IMSI 77 measured RSRP dbm:-152.446dbm
IMSI 77 NRSRP reported value:4
IMSI 77 CE level is: 1
IMSI 80 measured RSRP dbm:-155.725dbm
IMSI 80 NRSRP reported value:1
IMSI 80 CE level is: 2
IMSI 115 measured RSRP dbm:-155.531dbm
IMSI 115 NRSRP reported value:1
IMSI 115 CE level is: 2
IMSI 117 measured RSRP dbm:-151.371dbm
IMSI 117 NRSRP reported value:5
IMSI 117 CE level is: 1
IMSI 119 measured RSRP dbm:-152.331dbm
IMSI 119 NRSRP reported value:4
IMSI 119 CE level is: 1
IMSI 128 measured RSRP dbm:-151.907dbm
IMSI 128 NRSRP reported value:5
IMSI 128 CE level is: 1
IMSI 137 measured RSRP dbm:-151.006dbm
IMSI 137 NRSRP reported value:5
IMSI 137 CE level is: 1
IMSI 160 measured RSRP dbm:-151.911dbm
IMSI 160 NRSRP reported value:5
IMSI 160 CE level is: 1
[RecvRaResponse] Tiempo actual: 465 ms
IMSI 139 got RAR for RAPID 2, setting T-C-RNTI = 123
IMSI 139 Tiempo total: 96 ms Tiempo actual: 465 ms
[RecvRaResponse] Tiempo actual: 465 ms
IMSI 53 got RAR for RAPID 13, setting T-C-RNTI = 124
IMSI 53 Tiempo total: 16 ms Tiempo actual: 465 ms
at 0.463214s /NodeList/143/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 139: connected to CellId 1 with RNTI 123
at 0.463214s /NodeList/57/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 53: connected to CellId 1 with RNTI 124
IMSI 1 measured RSRP dbm:-148.246dbm
IMSI 1 NRSRP reported value:8
IMSI 1 CE level is: 1
IMSI 5 measured RSRP dbm:-144.96dbm
IMSI 5 NRSRP reported value:12
IMSI 5 CE level is: 1
IMSI 6 measured RSRP dbm:-144.252dbm
IMSI 6 NRSRP reported value:12
IMSI 6 CE level is: 1
IMSI 36 measured RSRP dbm:-150.701dbm
IMSI 36 NRSRP reported value:6
IMSI 36 CE level is: 1
IMSI 61 measured RSRP dbm:-135.356dbm
IMSI 61 NRSRP reported value:21
IMSI 61 CE level is: 0
IMSI 84 measured RSRP dbm:-146.069dbm
IMSI 84 NRSRP reported value:10
IMSI 84 CE level is: 1
IMSI 90 measured RSRP dbm:-154.642dbm
IMSI 90 NRSRP reported value:2
IMSI 90 CE level is: 2
IMSI 91 measured RSRP dbm:-154.842dbm
IMSI 91 NRSRP reported value:2
IMSI 91 CE level is: 2
IMSI 97 measured RSRP dbm:-153.777dbm
IMSI 97 NRSRP reported value:3
IMSI 97 CE level is: 1
IMSI 99 measured RSRP dbm:-149.818dbm
IMSI 99 NRSRP reported value:7
IMSI 99 CE level is: 1
IMSI 123 measured RSRP dbm:-152.689dbm
IMSI 123 NRSRP reported value:4
IMSI 123 CE level is: 1
IMSI 124 measured RSRP dbm:-133.6dbm
IMSI 124 NRSRP reported value:23
IMSI 124 CE level is: 0
IMSI 151 measured RSRP dbm:-154.83dbm
IMSI 151 NRSRP reported value:2
IMSI 151 CE level is: 2
IMSI 158 measured RSRP dbm:-151.624dbm
IMSI 158 NRSRP reported value:5
IMSI 158 CE level is: 1
IMSI 13 measured RSRP dbm:-137.39dbm
IMSI 13 NRSRP reported value:19
IMSI 13 CE level is: 0
IMSI 34 measured RSRP dbm:-148.338dbm
IMSI 34 NRSRP reported value:8
IMSI 34 CE level is: 1
IMSI 44 measured RSRP dbm:-155.993dbm
IMSI 44 NRSRP reported value:1
IMSI 44 CE level is: 2
IMSI 79 measured RSRP dbm:-141.964dbm
IMSI 79 NRSRP reported value:15
IMSI 79 CE level is: 0
IMSI 96 measured RSRP dbm:-154.262dbm
IMSI 96 NRSRP reported value:2
IMSI 96 CE level is: 2
IMSI 132 measured RSRP dbm:-155.058dbm
IMSI 132 NRSRP reported value:1
IMSI 132 CE level is: 2
IMSI 134 measured RSRP dbm:-148.524dbm
IMSI 134 NRSRP reported value:8
IMSI 134 CE level is: 1
IMSI 138 measured RSRP dbm:-143.486dbm
IMSI 138 NRSRP reported value:13
IMSI 138 CE level is: 0
IMSI 141 measured RSRP dbm:-152.505dbm
IMSI 141 NRSRP reported value:4
IMSI 141 CE level is: 1
IMSI 148 measured RSRP dbm:-147.893dbm
IMSI 148 NRSRP reported value:9
IMSI 148 CE level is: 1
IMSI 149 measured RSRP dbm:-152.706dbm
IMSI 149 NRSRP reported value:4
IMSI 149 CE level is: 1
IMSI 152 measured RSRP dbm:-136.77dbm
IMSI 152 NRSRP reported value:20
IMSI 152 CE level is: 0
IMSI 155 measured RSRP dbm:-139.198dbm
IMSI 155 NRSRP reported value:17
IMSI 155 CE level is: 0
[RecvRaResponse] Tiempo actual: 625 ms
IMSI 124 got RAR for RAPID 67, setting T-C-RNTI = 245
IMSI 124 Tiempo total: 96 ms Tiempo actual: 625 ms
at 0.623214s /NodeList/128/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 124: connected to CellId 1 with RNTI 245
IMSI 9 measured RSRP dbm:-151.702dbm
IMSI 9 NRSRP reported value:5
IMSI 9 CE level is: 1
IMSI 24 measured RSRP dbm:-145.167dbm
IMSI 24 NRSRP reported value:11
IMSI 24 CE level is: 1
IMSI 26 measured RSRP dbm:-154.31dbm
IMSI 26 NRSRP reported value:2
IMSI 26 CE level is: 2
IMSI 35 measured RSRP dbm:-155.213dbm
IMSI 35 NRSRP reported value:1
IMSI 35 CE level is: 2
IMSI 67 measured RSRP dbm:-150.052dbm
IMSI 67 NRSRP reported value:6
IMSI 67 CE level is: 1
IMSI 83 measured RSRP dbm:-151.024dbm
IMSI 83 NRSRP reported value:5
IMSI 83 CE level is: 1
IMSI 103 measured RSRP dbm:-150.539dbm
IMSI 103 NRSRP reported value:6
IMSI 103 CE level is: 1
IMSI 114 measured RSRP dbm:-148.658dbm
IMSI 114 NRSRP reported value:8
IMSI 114 CE level is: 1
IMSI 122 measured RSRP dbm:-145.062dbm
IMSI 122 NRSRP reported value:11
IMSI 122 CE level is: 1
IMSI 147 measured RSRP dbm:-146.553dbm
IMSI 147 NRSRP reported value:10
IMSI 147 CE level is: 1
IMSI 14 measured RSRP dbm:-140.088dbm
IMSI 14 NRSRP reported value:16
IMSI 14 CE level is: 0
IMSI 41 measured RSRP dbm:-153.918dbm
IMSI 41 NRSRP reported value:3
IMSI 41 CE level is: 1
IMSI 81 measured RSRP dbm:-137.823dbm
IMSI 81 NRSRP reported value:19
IMSI 81 CE level is: 0
IMSI 88 measured RSRP dbm:-148.498dbm
IMSI 88 NRSRP reported value:8
IMSI 88 CE level is: 1
IMSI 111 measured RSRP dbm:-138.654dbm
IMSI 111 NRSRP reported value:18
IMSI 111 CE level is: 0
IMSI 120 measured RSRP dbm:-139.475dbm
IMSI 120 NRSRP reported value:17
IMSI 120 CE level is: 0
IMSI 142 measured RSRP dbm:-152.861dbm
IMSI 142 NRSRP reported value:4
IMSI 142 CE level is: 1
IMSI 51 measured RSRP dbm:-149.593dbm
IMSI 51 NRSRP reported value:7
IMSI 51 CE level is: 1
IMSI 52 measured RSRP dbm:-146.761dbm
IMSI 52 NRSRP reported value:10
IMSI 52 CE level is: 1
IMSI 105 measured RSRP dbm:-139.395dbm
IMSI 105 NRSRP reported value:17
IMSI 105 CE level is: 0
IMSI 109 measured RSRP dbm:-150.204dbm
IMSI 109 NRSRP reported value:6
IMSI 109 CE level is: 1
IMSI 121 measured RSRP dbm:-154.217dbm
IMSI 121 NRSRP reported value:2
IMSI 121 CE level is: 2
IMSI 130 measured RSRP dbm:-150.008dbm
IMSI 130 NRSRP reported value:6
IMSI 130 CE level is: 1
IMSI 140 measured RSRP dbm:-151.894dbm
IMSI 140 NRSRP reported value:5
IMSI 140 CE level is: 1
IMSI 10 measured RSRP dbm:-152.515dbm
IMSI 10 NRSRP reported value:4
IMSI 10 CE level is: 1
IMSI 30 measured RSRP dbm:-144.733dbm
IMSI 30 NRSRP reported value:12
IMSI 30 CE level is: 1
IMSI 31 measured RSRP dbm:-153.726dbm
IMSI 31 NRSRP reported value:3
IMSI 31 CE level is: 1
IMSI 42 measured RSRP dbm:-154.931dbm
IMSI 42 NRSRP reported value:2
IMSI 42 CE level is: 2
IMSI 45 measured RSRP dbm:-152.149dbm
IMSI 45 NRSRP reported value:4
IMSI 45 CE level is: 1
IMSI 125 measured RSRP dbm:-135.342dbm
IMSI 125 NRSRP reported value:21
IMSI 125 CE level is: 0
IMSI 127 measured RSRP dbm:-139.55dbm
IMSI 127 NRSRP reported value:17
IMSI 127 CE level is: 0
IMSI 133 measured RSRP dbm:-148.34dbm
IMSI 133 NRSRP reported value:8
IMSI 133 CE level is: 1
IMSI 20 measured RSRP dbm:-149.517dbm
IMSI 20 NRSRP reported value:7
IMSI 20 CE level is: 1
IMSI 55 measured RSRP dbm:-143.318dbm
IMSI 55 NRSRP reported value:13
IMSI 55 CE level is: 0
IMSI 66 measured RSRP dbm:-153.967dbm
IMSI 66 NRSRP reported value:3
IMSI 66 CE level is: 1
IMSI 143 measured RSRP dbm:-150.959dbm
IMSI 143 NRSRP reported value:6
IMSI 143 CE level is: 1
IMSI 16 measured RSRP dbm:-151.785dbm
IMSI 16 NRSRP reported value:5
IMSI 16 CE level is: 1
IMSI 18 measured RSRP dbm:-145.841dbm
IMSI 18 NRSRP reported value:11
IMSI 18 CE level is: 1
IMSI 25 measured RSRP dbm:-155.514dbm
IMSI 25 NRSRP reported value:1
IMSI 25 CE level is: 2
IMSI 71 measured RSRP dbm:-153.497dbm
IMSI 71 NRSRP reported value:3
IMSI 71 CE level is: 1
[RecvRaResponse] Tiempo actual: 1081 ms
IMSI 107 got RAR for RAPID 13, setting T-C-RNTI = 759
IMSI 107 Tiempo total: 184 ms Tiempo actual: 1081 ms
at 1.07921s /NodeList/111/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 107: connected to CellId 1 with RNTI 759
IMSI 22 measured RSRP dbm:-146.356dbm
IMSI 22 NRSRP reported value:10
IMSI 22 CE level is: 1
IMSI 33 measured RSRP dbm:-153.996dbm
IMSI 33 NRSRP reported value:3
IMSI 33 CE level is: 1
IMSI 49 measured RSRP dbm:-151.486dbm
IMSI 49 NRSRP reported value:5
IMSI 49 CE level is: 1
IMSI 58 measured RSRP dbm:-155.501dbm
IMSI 58 NRSRP reported value:1
IMSI 58 CE level is: 2
IMSI 11 measured RSRP dbm:-151.679dbm
IMSI 11 NRSRP reported value:5
IMSI 11 CE level is: 1
IMSI 74 measured RSRP dbm:-148.281dbm
IMSI 74 NRSRP reported value:8
IMSI 74 CE level is: 1
IMSI 23 measured RSRP dbm:-154.192dbm
IMSI 23 NRSRP reported value:2
IMSI 23 CE level is: 2
IMSI 54 measured RSRP dbm:-147.603dbm
IMSI 54 NRSRP reported value:9
IMSI 54 CE level is: 1
IMSI 100 measured RSRP dbm:-151.472dbm
IMSI 100 NRSRP reported value:5
IMSI 100 CE level is: 1
IMSI 144 measured RSRP dbm:-143.878dbm
IMSI 144 NRSRP reported value:13
IMSI 144 CE level is: 0
IMSI 59 measured RSRP dbm:-143.953dbm
IMSI 59 NRSRP reported value:13
IMSI 59 CE level is: 0
[RecvRaResponse] Tiempo actual: 1592 ms
IMSI 22 got RAR for RAPID 98, setting T-C-RNTI = 1104
IMSI 22 Tiempo total: 439 ms Tiempo actual: 1592 ms
at 1.59021s /NodeList/26/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 22: connected to CellId 1 with RNTI 1104
[RecvRaResponse] Tiempo actual: 2002 ms
IMSI 74 got RAR for RAPID 247, setting T-C-RNTI = 1424
IMSI 74 Tiempo total: 689 ms Tiempo actual: 2002 ms
[RecvRaResponse] Tiempo actual: 2002 ms
IMSI 100 got RAR for RAPID 209, setting T-C-RNTI = 1422
IMSI 100 Tiempo total: 689 ms Tiempo actual: 2002 ms
at 2.00021s /NodeList/78/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 74: connected to CellId 1 with RNTI 1424
at 2.00021s /NodeList/104/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 100: connected to CellId 1 with RNTI 1422
IMSI 38 measured RSRP dbm:-131.105dbm
IMSI 38 NRSRP reported value:25
IMSI 38 CE level is: 0
IMSI 98 measured RSRP dbm:-129.519dbm
IMSI 98 NRSRP reported value:27
IMSI 98 CE level is: 0
IMSI 145 measured RSRP dbm:-128.448dbm
IMSI 145 NRSRP reported value:28
IMSI 145 CE level is: 0
[RecvRaResponse] Tiempo actual: 2705 ms
IMSI 145 got RAR for RAPID 94, setting T-C-RNTI = 1697
IMSI 145 Tiempo total: 16 ms Tiempo actual: 2705 ms
[RecvRaResponse] Tiempo actual: 2705 ms
IMSI 98 got RAR for RAPID 56, setting T-C-RNTI = 1696
IMSI 98 Tiempo total: 16 ms Tiempo actual: 2705 ms
[RecvRaResponse] Tiempo actual: 2705 ms
IMSI 38 got RAR for RAPID 52, setting T-C-RNTI = 1695
IMSI 38 Tiempo total: 16 ms Tiempo actual: 2705 ms
at 2.70321s /NodeList/149/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 145: connected to CellId 1 with RNTI 1697
at 2.70321s /NodeList/102/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 98: connected to CellId 1 with RNTI 1696
at 2.70321s /NodeList/42/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 38: connected to CellId 1 with RNTI 1695
