Tiempo simulación: 10
IMSI 40 measured RSRP dbm:-132.288dbm
IMSI 40 NRSRP reported value:24
IMSI 40 CE level is: 0
IMSI 43 measured RSRP dbm:-132.288dbm
IMSI 43 NRSRP reported value:24
IMSI 43 CE level is: 0
IMSI 44 measured RSRP dbm:-132.288dbm
IMSI 44 NRSRP reported value:24
IMSI 44 CE level is: 0
IMSI 49 measured RSRP dbm:-132.288dbm
IMSI 49 NRSRP reported value:24
IMSI 49 CE level is: 0
IMSI 50 measured RSRP dbm:-132.288dbm
IMSI 50 NRSRP reported value:24
IMSI 50 CE level is: 0
IMSI 52 measured RSRP dbm:-132.288dbm
IMSI 52 NRSRP reported value:24
IMSI 52 CE level is: 0
IMSI 54 measured RSRP dbm:-132.288dbm
IMSI 54 NRSRP reported value:24
IMSI 54 CE level is: 0
IMSI 55 measured RSRP dbm:-132.288dbm
IMSI 55 NRSRP reported value:24
IMSI 55 CE level is: 0
IMSI 56 measured RSRP dbm:-132.288dbm
IMSI 56 NRSRP reported value:24
IMSI 56 CE level is: 0
[RecvRaResponse] Tiempo actual: 345 ms
IMSI 59 got RAR for RAPID 7, setting T-C-RNTI = 78
IMSI 59 Tiempo total: 56 ms Tiempo actual: 345 ms
at 0.343214s /NodeList/63/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 59: connected to CellId 1 with RNTI 78
IMSI 14 measured RSRP dbm:-132.288dbm
IMSI 14 NRSRP reported value:24
IMSI 14 CE level is: 0
IMSI 15 measured RSRP dbm:-132.288dbm
IMSI 15 NRSRP reported value:24
IMSI 15 CE level is: 0
IMSI 20 measured RSRP dbm:-132.288dbm
IMSI 20 NRSRP reported value:24
IMSI 20 CE level is: 0
IMSI 32 measured RSRP dbm:-132.288dbm
IMSI 32 NRSRP reported value:24
IMSI 32 CE level is: 0
IMSI 33 measured RSRP dbm:-132.288dbm
IMSI 33 NRSRP reported value:24
IMSI 33 CE level is: 0
IMSI 39 measured RSRP dbm:-132.288dbm
IMSI 39 NRSRP reported value:24
IMSI 39 CE level is: 0
[RecvRaResponse] Tiempo actual: 505 ms
IMSI 32 got RAR for RAPID 12, setting T-C-RNTI = 210
IMSI 32 Tiempo total: 56 ms Tiempo actual: 505 ms
[RecvRaResponse] Tiempo actual: 505 ms
IMSI 33 got RAR for RAPID 62, setting T-C-RNTI = 211
IMSI 33 Tiempo total: 56 ms Tiempo actual: 505 ms
at 0.503214s /NodeList/36/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 32: connected to CellId 1 with RNTI 210
at 0.503214s /NodeList/37/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 33: connected to CellId 1 with RNTI 211
IMSI 16 measured RSRP dbm:-132.288dbm
IMSI 16 NRSRP reported value:24
IMSI 16 CE level is: 0
IMSI 51 measured RSRP dbm:-132.288dbm
IMSI 51 NRSRP reported value:24
IMSI 51 CE level is: 0
[RecvRaResponse] Tiempo actual: 705 ms
IMSI 16 got RAR for RAPID 43, setting T-C-RNTI = 363
IMSI 16 Tiempo total: 96 ms Tiempo actual: 705 ms
[RecvRaResponse] Tiempo actual: 705 ms
IMSI 51 got RAR for RAPID 71, setting T-C-RNTI = 364
IMSI 51 Tiempo total: 96 ms Tiempo actual: 705 ms
at 0.703214s /NodeList/20/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 16: connected to CellId 1 with RNTI 363
at 0.703214s /NodeList/55/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 51: connected to CellId 1 with RNTI 364
[RecvRaResponse] Tiempo actual: 722 ms
IMSI 15 got RAR for RAPID 185, setting T-C-RNTI = 379
IMSI 15 Tiempo total: 273 ms Tiempo actual: 722 ms
[RecvRaResponse] Tiempo actual: 722 ms
IMSI 39 got RAR for RAPID 3, setting T-C-RNTI = 377
IMSI 39 Tiempo total: 273 ms Tiempo actual: 722 ms
at 0.720214s /NodeList/19/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 15: connected to CellId 1 with RNTI 379
at 0.720214s /NodeList/43/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 39: connected to CellId 1 with RNTI 377
[RecvRaResponse] Tiempo actual: 1362 ms
IMSI 14 got RAR for RAPID 98, setting T-C-RNTI = 613
IMSI 14 Tiempo total: 913 ms Tiempo actual: 1362 ms
[RecvRaResponse] Tiempo actual: 1362 ms
IMSI 20 got RAR for RAPID 255, setting T-C-RNTI = 614
IMSI 20 Tiempo total: 913 ms Tiempo actual: 1362 ms
at 1.36021s /NodeList/18/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 14: connected to CellId 1 with RNTI 613
at 1.36021s /NodeList/24/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 20: connected to CellId 1 with RNTI 614
IMSI 59 measured RSRP dbm:-132.288dbm
IMSI 59 NRSRP reported value:24
IMSI 59 CE level is: 0
[RecvRaResponse] Tiempo actual: 2825 ms
IMSI 59 got RAR for RAPID 32, setting T-C-RNTI = 961
IMSI 59 Tiempo total: 56 ms Tiempo actual: 2825 ms
at 2.82321s /NodeList/63/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 59: connected to CellId 1 with RNTI 961
IMSI 33 measured RSRP dbm:-132.288dbm
IMSI 33 NRSRP reported value:24
IMSI 33 CE level is: 0
[RecvRaResponse] Tiempo actual: 2945 ms
IMSI 33 got RAR for RAPID 54, setting T-C-RNTI = 964
IMSI 33 Tiempo total: 16 ms Tiempo actual: 2945 ms
at 2.94321s /NodeList/37/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 33: connected to CellId 1 with RNTI 964
IMSI 32 measured RSRP dbm:-132.288dbm
IMSI 32 NRSRP reported value:24
IMSI 32 CE level is: 0
[RecvRaResponse] Tiempo actual: 3025 ms
IMSI 32 got RAR for RAPID 45, setting T-C-RNTI = 967
IMSI 32 Tiempo total: 16 ms Tiempo actual: 3025 ms
at 3.02321s /NodeList/36/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 32: connected to CellId 1 with RNTI 967
IMSI 51 measured RSRP dbm:-132.288dbm
IMSI 51 NRSRP reported value:24
IMSI 51 CE level is: 0
IMSI 15 measured RSRP dbm:-132.288dbm
IMSI 15 NRSRP reported value:24
IMSI 15 CE level is: 0
IMSI 39 measured RSRP dbm:-132.288dbm
IMSI 39 NRSRP reported value:24
IMSI 39 CE level is: 0
[RecvRaResponse] Tiempo actual: 3145 ms
IMSI 51 got RAR for RAPID 73, setting T-C-RNTI = 973
IMSI 51 Tiempo total: 56 ms Tiempo actual: 3145 ms
at 3.14321s /NodeList/55/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 51: connected to CellId 1 with RNTI 973
[RecvRaResponse] Tiempo actual: 3185 ms
IMSI 15 got RAR for RAPID 89, setting T-C-RNTI = 979
IMSI 15 Tiempo total: 16 ms Tiempo actual: 3185 ms
at 3.18321s /NodeList/19/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 15: connected to CellId 1 with RNTI 979
IMSI 16 measured RSRP dbm:-132.288dbm
IMSI 16 NRSRP reported value:24
IMSI 16 CE level is: 0
[RecvRaResponse] Tiempo actual: 3265 ms
IMSI 39 got RAR for RAPID 34, setting T-C-RNTI = 987
IMSI 39 Tiempo total: 96 ms Tiempo actual: 3265 ms
[RecvRaResponse] Tiempo actual: 3265 ms
IMSI 16 got RAR for RAPID 68, setting T-C-RNTI = 988
IMSI 16 Tiempo total: 16 ms Tiempo actual: 3265 ms
at 3.26321s /NodeList/43/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 39: connected to CellId 1 with RNTI 987
at 3.26321s /NodeList/20/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 16: connected to CellId 1 with RNTI 988
IMSI 20 measured RSRP dbm:-132.288dbm
IMSI 20 NRSRP reported value:24
IMSI 20 CE level is: 0
IMSI 14 measured RSRP dbm:-132.288dbm
IMSI 14 NRSRP reported value:24
IMSI 14 CE level is: 0
[RecvRaResponse] Tiempo actual: 3865 ms
IMSI 14 got RAR for RAPID 14, setting T-C-RNTI = 1003
IMSI 14 Tiempo total: 56 ms Tiempo actual: 3865 ms
at 3.86321s /NodeList/18/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 14: connected to CellId 1 with RNTI 1003
[RecvRaResponse] Tiempo actual: 4562 ms
IMSI 20 got RAR for RAPID 121, setting T-C-RNTI = 1373
IMSI 20 Tiempo total: 833 ms Tiempo actual: 4562 ms
at 4.56021s /NodeList/24/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 20: connected to CellId 1 with RNTI 1373
IMSI 59 measured RSRP dbm:-132.288dbm
IMSI 59 NRSRP reported value:24
IMSI 59 CE level is: 0
[RecvRaResponse] Tiempo actual: 5265 ms
IMSI 59 got RAR for RAPID 10, setting T-C-RNTI = 1376
IMSI 59 Tiempo total: 16 ms Tiempo actual: 5265 ms
at 5.26321s /NodeList/63/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 59: connected to CellId 1 with RNTI 1376
IMSI 32 measured RSRP dbm:-132.288dbm
IMSI 32 NRSRP reported value:24
IMSI 32 CE level is: 0
IMSI 15 measured RSRP dbm:-132.288dbm
IMSI 15 NRSRP reported value:24
IMSI 15 CE level is: 0
IMSI 33 measured RSRP dbm:-132.288dbm
IMSI 33 NRSRP reported value:24
IMSI 33 CE level is: 0
[RecvRaResponse] Tiempo actual: 5545 ms
IMSI 32 got RAR for RAPID 11, setting T-C-RNTI = 1382
IMSI 32 Tiempo total: 56 ms Tiempo actual: 5545 ms
at 5.54321s /NodeList/36/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 32: connected to CellId 1 with RNTI 1382
[RecvRaResponse] Tiempo actual: 5585 ms
IMSI 15 got RAR for RAPID 68, setting T-C-RNTI = 1388
IMSI 15 Tiempo total: 16 ms Tiempo actual: 5585 ms
[RecvRaResponse] Tiempo actual: 5585 ms
IMSI 33 got RAR for RAPID 32, setting T-C-RNTI = 1387
IMSI 33 Tiempo total: 16 ms Tiempo actual: 5585 ms
at 5.58321s /NodeList/19/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 15: connected to CellId 1 with RNTI 1388
at 5.58321s /NodeList/37/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 33: connected to CellId 1 with RNTI 1387
IMSI 51 measured RSRP dbm:-132.288dbm
IMSI 51 NRSRP reported value:24
IMSI 51 CE level is: 0
[RecvRaResponse] Tiempo actual: 5665 ms
IMSI 51 got RAR for RAPID 60, setting T-C-RNTI = 1391
IMSI 51 Tiempo total: 16 ms Tiempo actual: 5665 ms
at 5.66321s /NodeList/55/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 51: connected to CellId 1 with RNTI 1391
IMSI 16 measured RSRP dbm:-132.288dbm
IMSI 16 NRSRP reported value:24
IMSI 16 CE level is: 0
IMSI 39 measured RSRP dbm:-132.288dbm
IMSI 39 NRSRP reported value:24
IMSI 39 CE level is: 0
[RecvRaResponse] Tiempo actual: 5785 ms
IMSI 16 got RAR for RAPID 53, setting T-C-RNTI = 1403
IMSI 16 Tiempo total: 56 ms Tiempo actual: 5785 ms
at 5.78321s /NodeList/20/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 16: connected to CellId 1 with RNTI 1403
[RecvRaResponse] Tiempo actual: 5825 ms
IMSI 39 got RAR for RAPID 76, setting T-C-RNTI = 1406
IMSI 39 Tiempo total: 96 ms Tiempo actual: 5825 ms
at 5.82321s /NodeList/43/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 39: connected to CellId 1 with RNTI 1406
IMSI 14 measured RSRP dbm:-132.288dbm
IMSI 14 NRSRP reported value:24
IMSI 14 CE level is: 0
[RecvRaResponse] Tiempo actual: 6642 ms
IMSI 14 got RAR for RAPID 168, setting T-C-RNTI = 1424
IMSI 14 Tiempo total: 273 ms Tiempo actual: 6642 ms
at 6.64021s /NodeList/18/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 14: connected to CellId 1 with RNTI 1424
IMSI 20 measured RSRP dbm:-132.288dbm
IMSI 20 NRSRP reported value:24
IMSI 20 CE level is: 0
[RecvRaResponse] Tiempo actual: 7025 ms
IMSI 20 got RAR for RAPID 19, setting T-C-RNTI = 1773
IMSI 20 Tiempo total: 16 ms Tiempo actual: 7025 ms
at 7.02321s /NodeList/24/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 20: connected to CellId 1 with RNTI 1773
IMSI 59 measured RSRP dbm:-132.288dbm
IMSI 59 NRSRP reported value:24
IMSI 59 CE level is: 0
IMSI 15 measured RSRP dbm:-132.288dbm
IMSI 15 NRSRP reported value:24
IMSI 15 CE level is: 0
IMSI 33 measured RSRP dbm:-132.288dbm
IMSI 33 NRSRP reported value:24
IMSI 33 CE level is: 0
[RecvRaResponse] Tiempo actual: 7922 ms
IMSI 59 got RAR for RAPID 4, setting T-C-RNTI = 1797
IMSI 59 Tiempo total: 193 ms Tiempo actual: 7922 ms
at 7.92021s /NodeList/63/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 59: connected to CellId 1 with RNTI 1797
IMSI 32 measured RSRP dbm:-132.288dbm
IMSI 32 NRSRP reported value:24
IMSI 32 CE level is: 0
[RecvRaResponse] Tiempo actual: 7985 ms
IMSI 15 got RAR for RAPID 59, setting T-C-RNTI = 1811
IMSI 15 Tiempo total: 96 ms Tiempo actual: 7985 ms
[RecvRaResponse] Tiempo actual: 7985 ms
IMSI 32 got RAR for RAPID 37, setting T-C-RNTI = 1810
IMSI 32 Tiempo total: 16 ms Tiempo actual: 7985 ms
at 7.98321s /NodeList/19/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 15: connected to CellId 1 with RNTI 1811
at 7.98321s /NodeList/36/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 32: connected to CellId 1 with RNTI 1810
IMSI 16 measured RSRP dbm:-132.288dbm
IMSI 16 NRSRP reported value:24
IMSI 16 CE level is: 0
IMSI 51 measured RSRP dbm:-132.288dbm
IMSI 51 NRSRP reported value:24
IMSI 51 CE level is: 0
[RecvRaResponse] Tiempo actual: 8145 ms
IMSI 16 got RAR for RAPID 68, setting T-C-RNTI = 1827
IMSI 16 Tiempo total: 16 ms Tiempo actual: 8145 ms
[RecvRaResponse] Tiempo actual: 8145 ms
IMSI 51 got RAR for RAPID 20, setting T-C-RNTI = 1826
IMSI 51 Tiempo total: 16 ms Tiempo actual: 8145 ms
at 8.14321s /NodeList/20/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 16: connected to CellId 1 with RNTI 1827
at 8.14321s /NodeList/55/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 51: connected to CellId 1 with RNTI 1826
IMSI 39 measured RSRP dbm:-132.288dbm
IMSI 39 NRSRP reported value:24
IMSI 39 CE level is: 0
[RecvRaResponse] Tiempo actual: 8425 ms
IMSI 39 got RAR for RAPID 76, setting T-C-RNTI = 1842
IMSI 39 Tiempo total: 56 ms Tiempo actual: 8425 ms
at 8.42321s /NodeList/43/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 39: connected to CellId 1 with RNTI 1842
[RecvRaResponse] Tiempo actual: 8722 ms
IMSI 33 got RAR for RAPID 112, setting T-C-RNTI = 1851
IMSI 33 Tiempo total: 833 ms Tiempo actual: 8722 ms
at 8.72021s /NodeList/37/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 33: connected to CellId 1 with RNTI 1851
IMSI 14 measured RSRP dbm:-132.288dbm
IMSI 14 NRSRP reported value:24
IMSI 14 CE level is: 0
[RecvRaResponse] Tiempo actual: 9185 ms
IMSI 14 got RAR for RAPID 79, setting T-C-RNTI = 1854
IMSI 14 Tiempo total: 16 ms Tiempo actual: 9185 ms
at 9.18321s /NodeList/18/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 14: connected to CellId 1 with RNTI 1854
[RecvRaResponse] Tiempo actual: 9401 ms
IMSI 58 got RAR for RAPID 19, setting T-C-RNTI = 2206
IMSI 58 Tiempo total: 9112 ms Tiempo actual: 9401 ms
at 9.39921s /NodeList/62/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 58: connected to CellId 1 with RNTI 2206
IMSI 20 measured RSRP dbm:-132.288dbm
IMSI 20 NRSRP reported value:24
IMSI 20 CE level is: 0
[RecvRaResponse] Tiempo actual: 9585 ms
IMSI 20 got RAR for RAPID 66, setting T-C-RNTI = 2209
IMSI 20 Tiempo total: 16 ms Tiempo actual: 9585 ms
at 9.58321s /NodeList/24/DeviceList/0/LteUeRrc/ConnectionEstablished UE IMSI 20: connected to CellId 1 with RNTI 2209
